0	-25
3.542614	-25
3.542614	-19.882364
3.453139	-13.361285
3.413877	-11.745338
4.066619	-10.738007
5.254659	-10.186018
6.669092	-9.461137
7.736165	-8.50443
8.489845	-7.366792
9.158313	-5.804717
9.364628	-5.49729
10.071164	-5.316847
11.02477	-5.328231
12.850582	-5.315772
23.92847	-5.372824
40.276167	-5.475371
50	-5.475371
50	0.490335
41.312283	0.490335
25.845945	0.613794
11.572103	0.708354
10.448431	0.717221
9.530811	0.69247
9.206858	0.775302
8.939351	0.962539
8.521642	1.535763
7.848525	2.363446
6.364104	3.705628
4.257235	4.87539
3.462231	5.293477
2.922592	5.915585
2.770593	10.111396
2.516559	19.852988
2.516559	25
0	25
